name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dallas,2019-06-26,31.9,22.3,26.9,35.3,22.3,28.2,20.3,68,0.05,100,4.17,rain,0,0,53.6,25.5,166.5,1018,27.3,16,299,25.7,10,,2019-06-26T06:20:58,2019-06-26T20:39:04,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-06-27,32.6,22.4,27.1,36.7,22.4,28.7,21.1,71.5,0,0,0,,0,0,33.5,21.1,166.4,1019.8,51.7,15.5,251,21.7,9,,2019-06-27T06:21:18,2019-06-27T20:39:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-06-28,33.5,23.3,28.5,35.7,23.3,29.9,20.5,63.8,0,0,0,,0,0,,16.7,181.3,1018.6,15.7,16,337,29.3,9,,2019-06-28T06:21:38,2019-06-28T20:39:12,0.87,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-06-29,35,23.2,28.5,37.4,23.2,29.7,20.6,64.7,1.712,100,20.83,rain,0,0,54.3,29.9,174.8,1016.6,37.7,15.9,277.5,23.9,9,,2019-06-29T06:22:00,2019-06-29T20:39:14,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-06-30,30.1,21.5,25.5,32.4,21.5,26.3,20,72.4,0,0,0,,0,0,,16.2,123.2,1015.6,42.7,16,276.2,24,10,,2019-06-30T06:22:23,2019-06-30T20:39:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-01,32,23.1,27,34.8,23.1,28,21.1,71.5,0.173,100,4.17,rain,0,0,51.8,20.9,160.4,1014.9,37,15.9,265.7,23,10,,2019-07-01T06:22:47,2019-07-01T20:39:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-02,32.9,23.9,27.9,35.9,23.9,29.4,21.6,70.2,0,0,0,,0,0,47,26.9,168,1013.6,51.1,16,269.2,23.4,9,,2019-07-02T06:23:12,2019-07-02T20:39:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-03,32.8,23.1,27.3,36.1,23.1,28.8,21.4,71.7,0,0,0,,0,0,42.4,27.2,165.8,1012.3,45.4,16,230.2,20,8,,2019-07-03T06:23:38,2019-07-03T20:39:05,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-04,32.9,25,28.8,37.4,25,31,22.3,69.3,2.074,100,4.17,rain,0,0,41.6,27,170.2,1012.5,54.8,15.7,278.3,24.2,9,,2019-07-04T06:24:05,2019-07-04T20:38:59,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-05,33.6,25.4,29.5,37.7,25.4,31.9,22,65.6,0,0,0,,0,0,60.8,23.2,174.1,1015.7,47.6,15.8,249.8,21.4,7,,2019-07-05T06:24:33,2019-07-05T20:38:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-06,34.3,25.6,28.8,37.4,25.6,30.8,21.6,66.4,0.096,100,8.33,rain,0,0,60.8,26.1,195.4,1017,37,16,245,21.2,9,,2019-07-06T06:25:02,2019-07-06T20:38:42,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,AN484,72258013960,72214353975"
Dallas,2019-07-07,35.7,25.6,30.1,39.8,25.6,32.5,21.6,61.8,0,0,0,,0,0,33.5,17.7,179.3,1014.6,37.7,16,277.9,24,9,,2019-07-07T06:25:31,2019-07-07T20:38:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-08,34.4,26.3,29.5,37.9,26.3,32.1,21.6,63.5,0,0,0,,0,0,34.7,21.5,185.8,1012.6,35.2,16,280.6,24.2,9,,2019-07-08T06:26:02,2019-07-08T20:38:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-09,35.7,26.2,30.4,41.6,26.2,33.8,22.1,62.2,0,0,0,,0,0,38.2,24.3,161.6,1011.9,29.8,16,300.9,26.1,9,,2019-07-09T06:26:33,2019-07-09T20:38:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-10,35.9,24.4,29.8,42.2,24.4,33.5,22.9,67.8,1.901,100,8.33,rain,0,0,59,30.7,156.4,1013.9,29.5,16,299.7,25.8,9,,2019-07-10T06:27:05,2019-07-10T20:37:50,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D4127,KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-11,35.9,24,29.9,37.7,24,31.1,20.2,59.5,0,0,0,,0,0,31.7,19.3,17.9,1013.8,28.8,16,330.8,28.5,10,,2019-07-11T06:27:38,2019-07-11T20:37:33,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-12,33.7,23.6,29.2,34.2,23.6,29.9,18,52,0,0,0,,0,0,27.7,16.6,46.9,1011.4,27.9,16,315.6,27.3,9,,2019-07-12T06:28:11,2019-07-12T20:37:14,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-13,34.1,25,29.5,38.7,25,31.7,20.4,58.6,0,0,0,,0,0,37.1,22.1,25.5,1010.6,52.1,16,266.2,22.9,8,,2019-07-13T06:28:45,2019-07-13T20:36:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-14,29.9,24.7,27.2,31.9,24.7,28.2,20.3,66.8,0,0,0,,0,0,33.5,21.1,22.3,1011.5,62.8,16,169.3,14.7,5,,2019-07-14T06:29:20,2019-07-14T20:36:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-15,33.9,22.6,28.5,35.9,22.6,29.6,19.7,61.3,0,0,0,,0,0,,15.8,285.4,1011.9,24.6,16,273.7,23.7,9,,2019-07-15T06:29:55,2019-07-15T20:36:09,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-16,36.4,26.6,31.3,41,26.6,34.8,22.3,60.4,0,0,0,,0,0,35.8,26.9,184.4,1012.7,24.4,16,288.7,24.9,9,,2019-07-16T06:30:31,2019-07-16T20:35:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-17,35.6,25.7,30.8,39.1,25.7,33.7,21.7,59.9,0,0,0,,0,0,38.3,25.3,176.2,1014.4,25.3,16,309.4,26.8,9,,2019-07-17T06:31:07,2019-07-17T20:35:18,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-18,35.4,25.4,30.7,38.4,25.4,33.3,21.4,59.4,0,0,0,,0,0,42.5,26.6,175.8,1013.4,13.3,16,326.2,28,9,,2019-07-18T06:31:44,2019-07-18T20:34:50,0.56,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-19,35.3,25.7,30.8,38.7,25.7,33.3,21.3,58.3,0,0,0,,0,0,41.4,27.2,174,1012.8,17,16,323.7,28,10,,2019-07-19T06:32:21,2019-07-19T20:34:20,0.59,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-20,35.9,25.7,30.8,38.2,25.7,33,21,58.3,0,0,0,,0,0,37.1,23.5,169.7,1012.3,18.3,16,333.2,28.8,9,,2019-07-20T06:32:59,2019-07-20T20:33:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-21,35.9,25.6,30.8,37,25.6,32.2,19.6,53.5,0,0,0,,0,0,35.3,19.6,166.9,1012.5,26.1,16,323.5,27.8,9,,2019-07-21T06:33:37,2019-07-21T20:33:17,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-22,33.7,26.1,29.9,38.5,26.1,32.3,21.2,60.3,0,0,0,,0,0,38.9,24.7,337.1,1014.5,46.6,16,255.6,22.1,10,,2019-07-22T06:34:15,2019-07-22T20:32:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-23,32.1,23.5,28.2,31.2,23.5,28,15.1,46.4,0,0,0,,0,0,36.3,19.9,28.5,1018.4,42.6,16,318.6,27.6,9,,2019-07-23T06:34:54,2019-07-23T20:32:07,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-24,30.2,22.1,26.6,29.5,22.1,26.3,14.5,48.8,0,0,0,,0,0,29.5,13.8,68.4,1019.2,32.9,15.9,330.8,28.3,10,,2019-07-24T06:35:33,2019-07-24T20:31:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-25,31.2,19.7,25.9,30.3,19.7,25.6,13.6,48.4,0,0,0,,0,0,31.7,16.9,95.5,1018.8,17.4,16,315.5,27.2,9,,2019-07-25T06:36:13,2019-07-25T20:30:52,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-26,31.4,20.8,26.5,30.7,20.8,26.2,14.6,50.2,0,0,0,,0,0,31.7,17.7,124,1019.4,35.3,16,287.1,24.6,9,,2019-07-26T06:36:52,2019-07-26T20:30:12,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-07-27,34.1,22.1,28.4,33.4,22.1,28.5,16.6,51.3,0,0,0,,0,0,27.7,18.5,136.6,1019.2,23.1,16,315.4,27.2,10,,2019-07-27T06:37:32,2019-07-27T20:29:31,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-28,35,24.6,30.1,37,24.6,31.9,20.5,58.1,0,0,0,,0,0,38.9,22.3,153.2,1016.1,21.9,16,269.2,23.3,8,,2019-07-28T06:38:12,2019-07-28T20:28:48,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-29,34.9,25.9,30.2,37.2,25.9,32.2,21.1,60,0,0,0,,0,0,36,24.8,176.5,1014.2,34.7,16,206.8,17.8,8,,2019-07-29T06:38:53,2019-07-29T20:28:04,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-30,38.5,26.1,31.9,40.9,26.1,34.2,20.6,53.9,0,0,0,,0,0,33.5,16.6,157.8,1014,29.5,16,314.9,27.1,9,,2019-07-30T06:39:33,2019-07-30T20:27:19,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-07-31,35.9,24,30.2,39.3,24,32.1,20.5,58.4,0,0,0,,0,0,27.7,20,132.9,1015.4,19.6,16,322.5,27.7,9,,2019-07-31T06:40:14,2019-07-31T20:26:32,0,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-01,35.1,25.6,30.4,37.2,25.6,32.3,20.5,57.2,0,0,0,,0,0,,17,141.9,1015.5,29.8,16,228.6,19.8,9,,2019-08-01T06:40:54,2019-08-01T20:25:44,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-02,35.3,25.6,30.5,38.8,25.6,33,21.2,59,0,0,0,,0,0,,17.6,126.3,1014.2,28.1,16,241.8,20.7,8,,2019-08-02T06:41:35,2019-08-02T20:24:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-03,31.3,24.8,28.1,35.5,24.8,30.7,22.7,73.1,6.714,100,20.83,rain,0,0,,16,131.4,1013.1,54.6,15.4,129.8,11,6,,2019-08-03T06:42:16,2019-08-03T20:24:04,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-04,33,24.5,28.8,36.8,24.5,31.3,22.5,70,1.924,100,8.33,rain,0,0,,15.3,96.2,1013.7,63.1,15.5,228,19.6,10,,2019-08-04T06:42:57,2019-08-04T20:23:12,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLNC,D7484,KDAL,72259903971,AN483,KRBD,72258013960,72214353975"
Dallas,2019-08-05,35.6,25.6,30.6,38.6,25.6,33.4,21.9,61.8,0,0,0,,0,0,,14.2,100.9,1013.2,37,15.6,219.8,18.9,6,,2019-08-05T06:43:38,2019-08-05T20:22:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-06,36.5,27.2,31.8,40.5,29.8,35.4,22.1,58,0,0,0,,0,0,31.7,15,166.1,1012.1,34.1,16,271.9,23.5,9,,2019-08-06T06:44:19,2019-08-06T20:21:25,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-07,37.6,27.3,32.4,41.6,29.8,35.9,21.6,54.9,0,0,0,,0,0,31.7,23.2,170.3,1011.1,36.1,16,302.7,26.1,8,,2019-08-07T06:45:00,2019-08-07T20:20:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-08,35.4,27.1,31.4,40.1,29.4,34.8,21.8,58.1,0,0,0,,0,0,31.7,19.9,165.9,1011.3,41.4,16,159.1,13.6,5,,2019-08-08T06:45:41,2019-08-08T20:19:33,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-09,38.4,27.1,32.4,41.2,29.7,35.4,21.2,54.4,0,0,0,,0,0,33.5,18.3,169.3,1011.3,31.6,16,200.2,17.3,6,,2019-08-09T06:46:22,2019-08-09T20:18:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-10,38.4,26.6,32.3,40.4,26.6,35.1,20.8,53.1,0,0,0,,0,0,31.3,20.8,172.9,1011.9,26.5,16,212.8,18.4,6,,2019-08-10T06:47:02,2019-08-10T20:17:36,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-11,37.8,27.1,32.3,39.8,29.1,34.7,20.4,51.6,0,0,0,,0,0,33.5,22,166,1012.8,30.7,16,215.3,18.4,6,,2019-08-11T06:47:43,2019-08-11T20:16:36,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-12,38.3,27.4,32.8,40.6,29.7,35.5,20.7,51.3,0,0,0,,0,0,33.5,21.9,165.7,1011,7.2,16,213.4,18.6,6,,2019-08-12T06:48:24,2019-08-12T20:15:35,0.4,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-13,38.5,27.4,32.9,42.6,29.9,36.1,21,51.5,0,0,0,,0,0,,15.6,152.6,1011.2,20.3,16,192.7,16.5,6,,2019-08-13T06:49:05,2019-08-13T20:14:33,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-14,34.5,24.5,30.1,37.9,24.5,32.6,21.6,61.8,2.576,100,25,rain,0,0,35.3,17.8,44.2,1014.2,47.3,15.6,130.5,11.2,5,,2019-08-14T06:49:46,2019-08-14T20:13:30,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D4127,KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-15,36.2,25.6,31.2,38.2,25.6,33.4,20.8,56.3,0,0,0,,0,0,,14.6,115.7,1014.2,32.6,15.8,191.5,16.6,6,,2019-08-15T06:50:26,2019-08-15T20:12:26,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-16,37.8,26.4,32.1,41,26.4,34.6,20.7,53,0,0,0,,0,0,34.7,22.6,148.1,1012,14.7,16,206.4,18,6,,2019-08-16T06:51:07,2019-08-16T20:11:21,0.54,Clear,Clear conditions throughout the day.,clear-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-17,37.2,27.1,32,40.9,29.4,35.2,21.5,55.6,0,0,0,,0,0,38.9,24.1,160.9,1009.9,17.6,16,201.5,17.4,6,,2019-08-17T06:51:47,2019-08-17T20:10:15,0.57,Clear,Clear conditions throughout the day.,clear-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-18,37.6,27.1,32.1,40.8,29.2,35,21.1,54.3,0,0,0,,0,0,37.1,24.5,164.8,1010.1,19,16,206.2,17.8,6,,2019-08-18T06:52:27,2019-08-18T20:09:08,0.61,Clear,Clear conditions throughout the day.,clear-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-19,37.9,27.1,32.4,40.6,29.2,35.2,20.8,52.7,0,0,0,,0,0,29.5,20,162.4,1013.2,21.2,16,206.8,17.7,6,,2019-08-19T06:53:08,2019-08-19T20:08:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-20,38.1,27.5,32.9,40.7,29.8,35.5,20.4,49.8,0,0,0,,0,0,31.7,19.8,155,1014.4,20.1,16,200,17.2,6,,2019-08-20T06:53:48,2019-08-20T20:06:52,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-21,36.9,27,31.8,39.2,28.9,34.2,20.4,52.4,0,0,0,,0,0,31.7,20,144.1,1014,10.9,16,300.6,25.9,9,,2019-08-21T06:54:28,2019-08-21T20:05:43,0.71,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-22,36.7,27.1,31.9,38.3,28.8,33.6,19.4,49.3,0,0,0,,0,0,33.5,20,168.7,1011.9,13.5,16,262.3,22.6,9,,2019-08-22T06:55:07,2019-08-22T20:04:32,0.74,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-23,34.2,26.6,30.5,37.3,26.6,33.1,21.2,58.2,0.048,100,8.33,rain,0,0,37.1,22.4,135.5,1011.6,33.7,16,182.6,15.7,8,,2019-08-23T06:55:47,2019-08-23T20:03:22,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-24,33.9,25.6,29.4,36.8,25.6,31.7,21.6,64.1,0,0,0,,0,0,27.7,16.7,124,1012.1,37.2,16,152.3,13,6,,2019-08-24T06:56:27,2019-08-24T20:02:10,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D4127,KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-25,36.9,25.3,31,39.6,25.3,33.4,21.4,59,0,0,0,,0,0,33.5,17.1,126.4,1009.1,29.6,16,244.1,21.3,9,,2019-08-25T06:57:06,2019-08-25T20:00:58,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-26,38.8,27.1,32.9,43.6,30.1,36.8,22.2,55.9,0,0,0,,0,0,43.3,26.9,167.9,1006.2,11,15.8,236.1,20.3,9,,2019-08-26T06:57:46,2019-08-26T19:59:44,0.87,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-27,32.3,22.6,26.9,35.5,22.6,28.6,21.3,72.1,4.204,100,25,rain,0,0,55.6,27.9,122.5,1012.4,45.4,15.4,87.6,7.5,5,,2019-08-27T06:58:25,2019-08-27T19:58:31,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-28,34.2,23.7,28.7,37.4,23.7,30.8,21.9,68.6,0,0,0,,0,0,,14.7,66.8,1015.9,39.5,15.7,194.5,16.8,8,,2019-08-28T06:59:04,2019-08-28T19:57:16,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-29,36.3,25.1,30.8,39.6,25.1,33,21.2,59,0,0,0,,0,0,33.5,21.7,143.9,1015,28.6,15.9,195.1,16.8,9,,2019-08-29T06:59:44,2019-08-29T19:56:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-30,34.7,23.4,27.5,37.5,23.4,28.7,20.6,67.5,2.225,100,12.5,rain,0,0,69.8,39.3,124.9,1015.3,40.8,15.7,127.6,11,9,,2019-08-30T07:00:23,2019-08-30T19:54:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-08-31,29,22.8,25.2,31.4,22.8,25.7,20.6,76.6,0.085,100,12.5,rain,0,0,33.5,15.3,95.9,1016.6,36.3,15.7,152.7,13.2,7,,2019-08-31T07:01:01,2019-08-31T19:53:30,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-01,34.7,22.4,28.5,36.6,22.4,29.9,20.3,63.9,0,0,0,,0,0,,13,85.1,1016.4,18,16,225.8,19.6,8,,2019-09-01T07:01:40,2019-09-01T19:52:13,0.08,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-02,35.4,23.5,30,36.7,23.5,30.9,19.1,55.2,0,0,0,,0,0,29.5,19.3,95.7,1016.2,7.3,15.7,231.1,20.1,9,,2019-09-02T07:02:19,2019-09-02T19:50:56,0.11,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-03,35.7,24.8,30.4,36.7,24.8,31.4,19.2,53.5,0,0,0,,0,0,,16,100.1,1014.4,16.2,16,212.3,18.4,6,,2019-09-03T07:02:58,2019-09-03T19:49:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-04,36.2,24.4,30.6,36.7,24.4,31.2,18.2,50.7,0,0,0,,0,0,29.5,16.6,89.5,1016.4,19.6,15.9,227.3,19.6,10,,2019-09-04T07:03:36,2019-09-04T19:48:21,0.18,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-05,37.2,24.7,30.7,37.5,24.7,31.2,17.6,48,0,0,0,,0,0,,13.6,89,1017.3,24.6,15.9,224,19.5,9,,2019-09-05T07:04:15,2019-09-05T19:47:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
Dallas,2019-09-06,37.9,25.3,31.4,38.2,25.3,31.8,17.2,45.3,0,0,0,,0,0,,14.7,143.4,1015.7,13.1,15.9,204.6,17.8,9,,2019-09-06T07:04:53,2019-09-06T19:45:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLNC,D7484,KDAL,72259903971,KRBD,AN483,72258013960,72214353975"
